Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_From_EUR,Price_To_EUR,WarehouseName,WarehouseCode,WarehouseGLN,WarehouseAddress,IsSameDayAvailable,IsNextDayAvailable,IsNormalDeliveryAvailable,Country_Of_Origin,CO2_Footprint_kg,Packaging_Type,Repairability_Score,Estimated_Lifespan_Years,Material_Recyclable_Pct,Eco_Label,Carbon_Neutral_Certified
PROD-2025-0092,Ergonomic Smart Home Devices Earbuds,Electronics,Smart Home Devices,12672,2008512,118.68,172.96,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,Japan,,Minimal Packaging,4,5.8,15,,FALSE
PROD-2025-0093,Zen Personal Care Gadgets Lipstick,Beauty & Skincare,Personal Care Gadgets,76369,12448147,130.64,169.28,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,France,,Mixed Plastic+Cardboard,1,,73,,FALSE
PROD-2025-0094,Glow Portable Audio Speaker,Electronics,Portable Audio,42299,6535195.5,116.84,167.44,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,171.13,,3,6.4,69,,FALSE
PROD-2025-0095,Sustainable Educational Toys Swaddle,Baby,Educational Toys,64402,5763979,70.84,93.84,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Germany,19.59,Biodegradable,,,27,,FALSE
PROD-2025-0096,Zen Sustainable Apparel Bag,Fashion,Sustainable Apparel,151480,22343300,130.64,140.76,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Bangladesh,,Minimal Packaging,,,,,
PROD-2025-0097,Swift Fragrances Lotion,Beauty & Skincare,Fragrances,92541,8791395,80.04,94.76,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,4.46,Plastic,4,0.9,68,,FALSE
PROD-2025-0098,Pro Hair Care Tools Lipstick,Beauty & Skincare,Hair Care Tools,21063,2769784.5,77.28,164.68,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,France,,,,,,Cradle to Cradle,FALSE
PROD-2025-0099,Aura Pet Apparel Carrier,Pet,Pet Apparel,93666,5619960,21.16,89.24,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,2.09,Plastic,2,1.6,61,,
PROD-2025-0100,Luxe Smart Baby Monitors Toy,Baby,Smart Baby Monitors,80044,14768118,137.08,202.4,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,28.57,Biodegradable,5,,,,TRUE
PROD-2025-0101,Sustainable Digital Planners Bundle,Digital Goods,Digital Planners,80936,6474880,66.24,80.96,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,UK,0,Digital - No Packaging,,,,,
PROD-2025-0102,Pure Smart Fitness Trackers Mat,Fitness,Smart Fitness Trackers,12059,2068118.5,130.64,184.92,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,24.02,,,,16,,FALSE
PROD-2025-0103,Organic Organic Baby Clothing Diaper,Baby,Organic Baby Clothing,96855,11332035,80.96,134.32,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,21.61,Plastic,,4.2,,,FALSE
PROD-2025-0104,Nano Yoga Gear Tracker,Fitness,Yoga Gear,79590,8516130,57.04,139.84,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,73.11,Plastic,7,,14,,FALSE
PROD-2025-0105,Pure Educational Toys Crib,Baby,Educational Toys,98055,13090342.5,97.52,148.12,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,,14.11,Recyclable Cardboard,,,,,FALSE
PROD-2025-0106,Minimalist Pet Grooming Tools Bed,Pet,Pet Grooming Tools,10959,1720563,136.16,152.72,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,USA,3.38,Mixed Plastic+Cardboard,2,3.3,,,FALSE
PROD-2025-0107,Aura Eco-friendly Cleaning Cleaner,Home & Garden,Eco-friendly Cleaning,23090,2170460,48.76,124.2,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Germany,,Mixed Plastic+Cardboard,2,14.4,,,FALSE
PROD-2025-0108,Ultra Baby Safety Gear Bib,Baby,Baby Safety Gear,20572,2046914,81.88,101.2,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,,15.56,Mixed Plastic+Cardboard,,3.9,56,,FALSE
PROD-2025-0109,Flex Upcycled Fashion Kit,Eco-Friendly,Upcycled Fashion,35457,1170081,19.32,41.4,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,,Recyclable Cardboard,4,9.2,76,,
PROD-2025-0110,Minimalist SaaS Subscriptions Tool,Digital Goods,SaaS Subscriptions,134255,7853917.5,28.52,79.12,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,FALSE,UK,0,Digital - No Packaging,,,,,
PROD-2025-0111,Eco Baby Safety Gear Monitor,Baby,Baby Safety Gear,42198,5591235,79.12,164.68,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,,3.36,Mixed Plastic+Cardboard,6,3.1,60,,FALSE
PROD-2025-0112,Smart Solar Powered Gadgets Bag,Eco-Friendly,Solar Powered Gadgets,97455,11353507.5,85.56,128.8,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,,12.26,Mixed Plastic+Cardboard,7,3,65,Cradle to Cradle,FALSE
PROD-2025-0113,Sustainable Home Office Decor Cleaner,Home & Garden,Home Office Decor,79404,13419276,134.32,176.64,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,,162.75,Recyclable Cardboard,3,,25,,FALSE
PROD-2025-0114,Aura Baby Safety Gear Swaddle,Baby,Baby Safety Gear,12520,744940,41.4,68.08,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,2.47,Recyclable Cardboard,3,3.9,8,,FALSE
PROD-2025-0115,Eco Zero-waste Kits Straws,Eco-Friendly,Zero-waste Kits,77930,8221615,53.36,140.76,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Denmark,15.83,Recyclable Cardboard,8,,,,
PROD-2025-0116,Smart Pet Grooming Tools Brush,Pet,Pet Grooming Tools,61845,8967525,102.12,164.68,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,2.18,,,,72,,FALSE
PROD-2025-0117,Pro Eco-friendly Cleaning Desk,Home & Garden,Eco-friendly Cleaning,15049,1693012.5,60.72,146.28,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Germany,60.23,Foam + Plastic,,,43,,FALSE
PROD-2025-0118,Ergonomic Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,92486,8369983,64.4,102.12,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,South Korea,8.38,Plastic,,0.5,,Fair Trade,FALSE
PROD-2025-0119,Pure E-books Bundle,Digital Goods,E-books,82043,14644675.5,120.52,207.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0120,Swift Sustainable Apparel Dress,Fashion,Sustainable Apparel,27671,4883931.5,124.2,200.56,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Bangladesh,,Plastic,,,,,FALSE
PROD-2025-0121,Ultra Pet Grooming Tools Shampoo,Pet,Pet Grooming Tools,29459,2165236.5,27.6,107.64,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Netherlands,13.36,Plastic,,,78,,FALSE
PROD-2025-0122,Sustainable Wearable Tech Hub,Electronics,Wearable Tech,13240,1158500,46.92,114.08,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Taiwan,,Biodegradable,,9,,,FALSE
PROD-2025-0123,Portable Yoga Gear Roller,Fitness,Yoga Gear,85921,12415584.5,103.96,161.92,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,17.75,Plastic,5,,37,EU Ecolabel,FALSE
PROD-2025-0124,Flex Charging Solutions Speaker,Electronics,Charging Solutions,71888,7080968,60.72,120.52,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,92.06,Recyclable Cardboard,6,,,,FALSE
PROD-2025-0125,Zen Sustainable Apparel Leggings,Fashion,Sustainable Apparel,102116,14551530,103.96,158.24,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,35.56,,,,,,FALSE
PROD-2025-0126,Premium Recovery Tools Band,Fitness,Recovery Tools,86013,6149929.5,45.08,86.48,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Biodegradable,6,11.2,32,,FALSE
PROD-2025-0127,Smart Pet Apparel Carrier,Pet,Pet Apparel,42410,2290140,28.52,70.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,18.15,Mixed Plastic+Cardboard,,2.8,79,,FALSE
PROD-2025-0128,Smart Smart Home Devices Stand,Electronics,Smart Home Devices,62175,7740787.5,91.08,138,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,87.42,,,,,,FALSE
PROD-2025-0129,Ergonomic Accessories Scarf,Fashion,Accessories,50542,5559620,69,133.4,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,Portugal,16.49,Recyclable Cardboard,4,,62,,FALSE
PROD-2025-0130,Glow Smart Fitness Trackers Bottle,Fitness,Smart Fitness Trackers,234229,32909174.5,87.4,171.12,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,55.24,Plastic,,,,,FALSE
PROD-2025-0131,Wireless Baby Safety Gear Pacifier,Baby,Baby Safety Gear,35341,3251372,77.28,92,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,,Plastic,1,,,,FALSE
PROD-2025-0132,Minimalist Eco-friendly Diapers Pacifier,Baby,Eco-friendly Diapers,72180,5124780,25.76,104.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,China,23.73,,2,3.9,,,FALSE
PROD-2025-0133,Sustainable Footwear Bag,Fashion,Footwear,75190,8082925,92,105.8,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Bangladesh,44.35,Mixed Plastic+Cardboard,4,,,,FALSE
PROD-2025-0134,Swift Pet Grooming Tools Carrier,Pet,Pet Grooming Tools,41391,3000847.5,41.4,92,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Recyclable Cardboard,1,4.9,22,,FALSE
PROD-2025-0135,Organic Kitchen Gadgets Vacuum,Home & Garden,Kitchen Gadgets,355307,19719538.5,45.08,57.04,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Italy,,Mixed Plastic+Cardboard,,,80,,FALSE
PROD-2025-0136,Pro Indoor Plants Accessories Planter,Home & Garden,Indoor Plants Accessories,74700,11354400,115,164.68,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Poland,,Mixed Plastic+Cardboard,,8.1,75,,FALSE
PROD-2025-0137,Ultra Upcycled Fashion Composter,Eco-Friendly,Upcycled Fashion,417581,80593133,131.56,223.56,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Denmark,30.7,Recyclable Cardboard,,,87,,FALSE
PROD-2025-0138,Nano Phone Accessories Speaker,Electronics,Phone Accessories,59288,3735144,19.32,96.6,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Japan,168.83,Plastic,8,5.9,,Cradle to Cradle,FALSE
PROD-2025-0139,Sustainable Womenswear Sunglasses,Fashion,Womenswear,87866,13794962,115.92,172.96,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,,,Foam + Plastic,1,4.4,,EU Ecolabel,FALSE
PROD-2025-0140,Swift Interactive Pet Toys Carrier,Pet,Interactive Pet Toys,472387,55977859.5,90.16,127.88,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,,Recyclable Cardboard,3,2.1,60,,
PROD-2025-0141,Minimalist E-books Asset,Digital Goods,E-books,92778,7886130,39.56,116.84,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0142,Swift Activewear Shorts,Fitness,Activewear,72087,5046090,34.04,94.76,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,58.68,Plastic,3,10.7,16,,FALSE
PROD-2025-0143,Minimalist Home Gym Equipment Shorts,Fitness,Home Gym Equipment,80512,9339392,92,121.44,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,USA,97.85,Minimal Packaging,4,,77,,
PROD-2025-0144,Luxe Pet Grooming Tools Bowl,Pet,Pet Grooming Tools,73220,9994530,110.4,140.76,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,China,6.98,Mixed Plastic+Cardboard,4,2.2,77,,FALSE
PROD-2025-0145,Ultra Activewear Roller,Fitness,Activewear,350368,17868768,34.96,58.88,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,USA,10.1,Minimal Packaging,,11.6,,EU Ecolabel,FALSE
PROD-2025-0146,Zen Smart Lighting Shelf,Home & Garden,Smart Lighting,58685,1965947.5,22.08,39.56,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Germany,26.28,Biodegradable,2,,,Cradle to Cradle,FALSE
PROD-2025-0147,Swift Pet Grooming Tools Leash,Pet,Pet Grooming Tools,77305,5952485,34.96,106.72,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,,Mixed Plastic+Cardboard,1,,,,FALSE
PROD-2025-0148,Vital Phone Accessories Power Bank,Electronics,Phone Accessories,77120,6516640,62.56,92.92,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,,227.72,Mixed Plastic+Cardboard,,,,,TRUE
PROD-2025-0149,Zen Hair Care Tools Dryer,Beauty & Skincare,Hair Care Tools,11017,1459752.5,84.64,159.16,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,France,9.11,Recyclable Cardboard,,0.8,47,,FALSE
PROD-2025-0150,Pro Pet Apparel Carrier,Pet,Pet Apparel,471871,65354133.5,115.92,138.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,4.38,Plastic,4,4.1,,,FALSE
PROD-2025-0151,Nano Yoga Gear Bench,Fitness,Yoga Gear,34022,5681674,111.32,195.96,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,,7.56,Foam + Plastic,,10.5,,,FALSE
PROD-2025-0152,Pro E-books Course,Digital Goods,E-books,38460,3769080,76.36,103.96,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0153,Portable Interactive Pet Toys Brush,Pet,Interactive Pet Toys,88167,12387463.5,99.36,159.16,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,17.52,Recyclable Cardboard,5,4.7,,,FALSE
PROD-2025-0154,Organic Portable Audio Adapter,Electronics,Portable Audio,53426,2751439,28.52,66.24,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,202.11,,,,76,,FALSE
PROD-2025-0155,Wireless Home Office Decor Vacuum,Home & Garden,Home Office Decor,61633,6841263,60.72,143.52,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,,Foam + Plastic,,7.1,,,FALSE
PROD-2025-0156,Luxe Menswear Jacket,Fashion,Menswear,24608,2350064,59.8,115.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,India,8.41,Mixed Plastic+Cardboard,2,4,75,,FALSE
PROD-2025-0157,Flex SaaS Subscriptions Tool,Digital Goods,SaaS Subscriptions,84832,7677296,63.48,103.04,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0158,Flex Menswear T-Shirt,Fashion,Menswear,64421,7891572.5,76.36,149.04,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,India,12.67,Minimal Packaging,,,28,,
PROD-2025-0159,Swift Digital Planners Bundle,Digital Goods,Digital Planners,19171,3048189,122.36,170.2,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0160,Luxe Organic Makeup Perfume,Beauty & Skincare,Organic Makeup,55975,4114162.5,64.4,70.84,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,,Minimal Packaging,1,0.8,,,FALSE
PROD-2025-0161,Organic Solar Powered Gadgets Straws,Eco-Friendly,Solar Powered Gadgets,47769,6520468.5,123.28,127.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Denmark,37.3,Recyclable Cardboard,,,16,Cradle to Cradle,
PROD-2025-0162,Portable Organic Makeup Mask,Beauty & Skincare,Organic Makeup,61469,2796839.5,29.44,54.28,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,6.94,Mixed Plastic+Cardboard,2,,,Cradle to Cradle,FALSE
PROD-2025-0163,Ultra Recovery Tools Scale,Fitness,Recovery Tools,66834,6182145,52.44,117.76,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,83.21,Minimal Packaging,,7.9,18,,FALSE
PROD-2025-0164,Ultra Smart Lighting Organizer,Home & Garden,Smart Lighting,98079,10396374,70.84,124.2,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,32.3,Plastic,7,,59,,
PROD-2025-0165,Organic Pet Apparel Leash,Pet,Pet Apparel,17871,679098,16.56,53.36,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,7.15,Plastic,,4.9,17,,FALSE
PROD-2025-0166,Nano Digital Planners Tool,Digital Goods,Digital Planners,87302,3142872,9.2,57.04,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,FALSE,Netherlands,0,Digital - No Packaging,,,,Energy Star,
PROD-2025-0167,Portable E-books Template,Digital Goods,E-books,80824,4243260,43.24,53.36,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0168,Wireless Online Courses Tool,Digital Goods,Online Courses,236829,32445573,83.72,168.36,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Netherlands,0,Digital - No Packaging,,,,,
PROD-2025-0169,Smart Indoor Plants Accessories Mug,Home & Garden,Indoor Plants Accessories,10209,387942,25.76,44.16,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,176.69,Mixed Plastic+Cardboard,8,16,63,,FALSE
PROD-2025-0170,Ultra Online Courses Guide,Digital Goods,Online Courses,41250,6022500,130.64,138,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0,Digital - No Packaging,,,,,
PROD-2025-0171,Luxe Fragrances Oil,Beauty & Skincare,Fragrances,37811,4820902.5,92.92,141.68,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,11.93,Biodegradable,,1.7,,Cradle to Cradle,FALSE
PROD-2025-0172,Zen Kitchen Gadgets Planter,Home & Garden,Kitchen Gadgets,65453,8279804.5,72.68,160.08,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,176.55,,2,,26,,FALSE
PROD-2025-0173,Wireless Zero-waste Kits Bottle,Eco-Friendly,Zero-waste Kits,14560,2111200,115.92,150.88,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,,,7,2.1,92,FSC Certified,FALSE
PROD-2025-0174,Minimalist Fragrances Dryer,Beauty & Skincare,Fragrances,122750,10249625,33.12,120.52,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,South Korea,12.29,Mixed Plastic+Cardboard,1,0.2,61,,FALSE
PROD-2025-0175,Portable Portable Audio Case,Electronics,Portable Audio,62924,10885852,133.4,184.92,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,,47.9,,5,4.5,,,
PROD-2025-0176,Eco Organic Pet Food Collar,Pet,Organic Pet Food,94942,4984455,13.8,82.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,13.51,Mixed Plastic+Cardboard,4,,,,FALSE
PROD-2025-0177,Ultra Home Gym Equipment Bottle,Fitness,Home Gym Equipment,78871,10884198,124.2,129.72,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Germany,17.54,Mixed Plastic+Cardboard,4,11.6,7,EU Ecolabel,FALSE
PROD-2025-0178,Sustainable Digital Planners App,Digital Goods,Digital Planners,66020,5842770,76.36,86.48,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0179,Wireless Athleisure Jacket,Fashion,Athleisure,73624,3718012,36.8,56.12,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Bangladesh,,,2,2.6,13,,FALSE
PROD-2025-0180,Minimalist SaaS Subscriptions Asset,Digital Goods,SaaS Subscriptions,52116,4325628,63.48,89.24,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,Energy Star,
PROD-2025-0181,Premium Menswear Sunglasses,Fashion,Menswear,10491,1626105,119.6,165.6,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,China,,,,,49,,FALSE
PROD-2025-0182,Nano Eco-friendly Cleaning Diffuser,Home & Garden,Eco-friendly Cleaning,49901,9456239.5,135.24,213.44,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,,Plastic,,13.6,,,FALSE
PROD-2025-0183,Swift Reusable Packaging Kit,Eco-Friendly,Reusable Packaging,39086,2442875,42.32,72.68,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,9.91,Recyclable Cardboard,4,,,EU Ecolabel,TRUE
