Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_From_EUR,Price_To_EUR,WarehouseName,WarehouseCode,WarehouseGLN,WarehouseAddress,IsSameDayAvailable,IsNextDayAvailable,IsNormalDeliveryAvailable,Country_Of_Origin,CO2_Footprint_kg,Packaging_Type,Repairability_Score,Estimated_Lifespan_Years,Material_Recyclable_Pct,Eco_Label,Carbon_Neutral_Certified,Packaging_Score,Material_Type_Score,Warehouse_Infra_Score,Sub_Score_1,Transport_Score,Logistics_Plausibility_Score,Seller_Honesty_Score,Sub_Score_2,Final_Sustainability_Score,Confidence_Level,Missing_Data_Gaps,Claim_Risk_Flag,Claim_Risk_Reason,Recommended_Delivery_Date,Delivery_Improvement_Percent,Greener_Alternative_Product_ID,Bol_Certified,Eco_Label_Scope,Price_Sustainability_Score,Alternative_Price_Delta_EUR,Alt_Price_Saving_EUR,Alt_CO2_Saving_Kg,Alt_Greener_Pct,Make_Score,Last_Score
PROD-2025-0052,Minimalist Eco-friendly Cleaning Desk,Home & Garden,Eco-friendly Cleaning,44944,2516864.0,16.56,86.48,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,52.69,Recyclable Cardboard,7,12.5,70,,FALSE,70.0,70.0,100.0,80.5,0.0,100.0,TRUE,35.0,69.7,High,None,FALSE,,Standard,,,TRUE,,88.5,,,,,81.1,63.8
PROD-2025-0053,Ultra Charging Solutions Case,Electronics,Charging Solutions,25594,1522843.0,27.6,81.88,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,South Korea,,,9,9.5,5,,FALSE,45.0,5.0,30.0,27.8,25.9,80.0,TRUE,44.9,55.0,Medium,CO2_Footprint_kg; Packaging_Type,FALSE,,Standard,,PROD-2025-0619,FALSE,,79.3,-12.42,12.42,,10,50.0,95.3
PROD-2025-0054,Zen Organic Pet Food Treats,Pet,Organic Pet Food,37430,7036840.0,135.24,210.68,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,11.33,Plastic,,3.3,,EU Ecolabel,FALSE,25.0,44.0,100.0,57.0,0.0,100.0,FALSE,35.0,53.8,High,Material_Recyclable_Pct,TRUE,"Eco claim, but packaged in Plastic.",Next day,,PROD-2025-0242,FALSE,Lifecycle (broad environmental),12.6,-57.96,57.96,10.2,29,54.8,60.7
PROD-2025-0055,Vital Online Courses Course,Digital Goods,Online Courses,36816,4638816.0,111.32,120.52,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Netherlands,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,36.3,,,,,100.0,100.0
PROD-2025-0056,Organic Phone Accessories Stand,Electronics,Phone Accessories,42481,3759568.5,42.32,120.52,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,China,220.43,Mixed Plastic+Cardboard,8,,24,,FALSE,45.0,24.0,30.0,33.4,35.8,100.0,TRUE,58.3,45.1,High,None,FALSE,,Standard,,PROD-2025-0538,FALSE,,45.9,-23.92,23.92,196.3,63,17.5,87.5
PROD-2025-0057,Pro Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,40925,2680587.5,57.04,63.48,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,14.34,Minimal Packaging,1,0.6,41,,FALSE,80.0,41.0,55.0,59.5,86.0,100.0,TRUE,90.9,33.3,High,None,FALSE,,Standard,,PROD-2025-0830,FALSE,,61.5,71.3,0.0,9.7,80,3.4,14.4
PROD-2025-0058,Wireless Accessories Belt,Fashion,Accessories,25083,2069347.5,42.32,109.48,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Portugal,,Plastic,2,,,FSC Certified,,25.0,49.5,55.0,42.9,82.4,100.0,FALSE,88.6,44.6,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,TRUE,"Eco claim, but packaged in Plastic.",Next day,,PROD-2025-0009,FALSE,Sustainable forestry,64.4,-52.9,52.9,,57,50.0,12.5
PROD-2025-0059,Organic Eco-friendly Diapers Bottle,Baby,Eco-friendly Diapers,31692,3723810.0,85.56,130.64,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,,Mixed Plastic+Cardboard,4,3.7,,,FALSE,45.0,55.5,55.0,51.6,0.0,100.0,TRUE,35.0,49.0,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0190,FALSE,,36.8,-78.66,78.66,,28,50.0,53.5
PROD-2025-0060,Glow Recovery Tools Tracker,Fitness,Recovery Tools,19606,1725328.0,61.64,100.28,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,50.9,Mixed Plastic+Cardboard,5,,55,,FALSE,45.0,55.0,100.0,67.2,6.5,100.0,TRUE,39.3,54.8,High,None,FALSE,,Next day,,PROD-2025-0783,TRUE,,65.7,20.24,0.0,38.9,24,55.9,50.0
PROD-2025-0061,Aura Wearable Tech Adapter,Electronics,Wearable Tech,56878,4351167.0,68.08,72.68,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,China,82.26,Mixed Plastic+Cardboard,8,,,,FALSE,45.0,43.5,55.0,48.0,35.8,100.0,TRUE,58.3,67.6,High,Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0713,FALSE,,73.9,-12.88,12.88,52.4,13,71.2,87.5
PROD-2025-0062,Portable Solar Powered Gadgets Wrap,Eco-Friendly,Solar Powered Gadgets,78092,12065214.0,123.28,161.0,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Netherlands,36.48,Plastic,,9.0,,Fair Trade,,25.0,70.0,30.0,40.2,64.7,100.0,FALSE,77.1,50.1,High,Material_Recyclable_Pct,TRUE,"Eco claim, but packaged in Plastic.",Next day,,PROD-2025-0112,FALSE,Social / ethical (not environmental),14.0,-34.96,34.96,24.2,25,16.9,90.4
PROD-2025-0063,Luxe Portable Audio Watch,Electronics,Portable Audio,82876,13591664.0,128.8,172.96,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Taiwan,125.06,,4,7.8,76,,TRUE,45.0,76.0,100.0,73.5,0.0,80.0,TRUE,28.0,57.2,High,Packaging_Type,FALSE,,Standard,,PROD-2025-0944,TRUE,,18.0,-116.38,116.38,13.7,14,61.2,52.8
PROD-2025-0064,Pure Smart Fitness Trackers Bench,Fitness,Smart Fitness Trackers,32937,2091499.5,22.08,94.76,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Taiwan,15.29,Recyclable Cardboard,7,,13,,FALSE,70.0,13.0,100.0,63.4,0.0,100.0,TRUE,35.0,71.1,High,None,FALSE,,Standard,,,FALSE,,87.6,,,,,89.2,75.0
PROD-2025-0065,Minimalist Womenswear Bag,Fashion,Womenswear,26233,3672620.0,126.04,131.56,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,,8.46,Mixed Plastic+Cardboard,3,4.0,58,,FALSE,45.0,58.0,85.0,62.9,20.3,70.0,TRUE,37.7,63.1,High,Country_Of_Origin,FALSE,,Standard,,PROD-2025-0984,TRUE,,46.5,-15.18,15.18,1.2,22,86.7,45.5
PROD-2025-0066,Zen Yoga Gear Scale,Fitness,Yoga Gear,26351,2463818.5,69.0,103.04,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,USA,,Plastic,5,11.8,,,,25.0,52.0,100.0,59.4,63.6,100.0,TRUE,76.3,62.4,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0233,FALSE,,68.6,-34.96,34.96,,24,50.0,74.4
PROD-2025-0067,Smart Home Office Decor Organizer,Home & Garden,Home Office Decor,66996,9982404.0,99.36,174.8,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,14.06,Plastic,,6.0,31,,FALSE,25.0,31.0,85.0,47.8,51.4,100.0,TRUE,68.4,58.9,High,None,FALSE,,Standard,,,FALSE,,34.6,,,,,98.6,8.5
PROD-2025-0068,Wireless Smart Fitness Trackers Gloves,Fitness,Smart Fitness Trackers,37192,5578800.0,107.64,168.36,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Germany,80.86,,4,,35,EU Ecolabel,FALSE,45.0,35.0,100.0,61.2,87.9,80.0,FALSE,85.1,45.7,High,Packaging_Type,TRUE,"Carries an eco label, but scores below the category average on our independent check.",Next day,,PROD-2025-0064,FALSE,Lifecycle (broad environmental),13.1,-79.58,79.58,65.6,56,23.5,37.5
PROD-2025-0069,Eco Educational Toys Carrier,Baby,Educational Toys,54176,8072224.0,113.16,161.0,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,14.66,Mixed Plastic+Cardboard,6,2.8,12,,FALSE,45.0,12.0,85.0,49.1,48.6,100.0,TRUE,66.6,56.4,High,None,FALSE,,Standard,,,FALSE,,29.8,,,,,59.1,53.7
PROD-2025-0070,Wireless Menswear Hoodie,Fashion,Menswear,57418,9043335.0,110.4,179.4,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Bangladesh,,Mixed Plastic+Cardboard,4,3.1,60,,FALSE,45.0,60.0,55.0,53.0,20.3,100.0,TRUE,48.2,47.1,Medium,CO2_Footprint_kg,FALSE,,Standard,,PROD-2025-0156,FALSE,,14.9,-57.04,57.04,,40,50.0,36.7
PROD-2025-0071,Swift Womenswear Jacket,Fashion,Womenswear,32693,6064551.5,138.0,203.32,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,13.74,Mixed Plastic+Cardboard,1,,,,FALSE,45.0,49.5,55.0,49.8,20.3,70.0,TRUE,37.7,42.6,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0984,FALSE,,3.0,-57.04,57.04,6.5,81,70.0,0.0
PROD-2025-0072,Ergonomic Charging Solutions Power Bank,Electronics,Charging Solutions,50368,4810144.0,70.84,104.88,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,South Korea,45.58,,7,,,,FALSE,45.0,43.5,30.0,39.3,25.9,80.0,TRUE,44.9,65.9,High,Packaging_Type; Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0695,FALSE,,63.1,75.44,0.0,2.1,16,87.5,75.0
PROD-2025-0073,Smart Phone Accessories Power Bank,Electronics,Phone Accessories,90489,9682323.0,69.0,127.88,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,64.99,Plastic,,4.9,78,,FALSE,25.0,78.0,55.0,51.4,35.8,100.0,TRUE,58.3,56.2,High,None,FALSE,,Standard,,PROD-2025-0538,TRUE,,46.8,-40.94,40.94,40.9,31,75.0,33.3
PROD-2025-0074,Eco Stock Media Asset,Digital Goods,Stock Media,38385,3205147.5,72.68,80.96,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Netherlands,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,70.8,,,,,100.0,100.0
PROD-2025-0075,Flex Smart Fitness Trackers Mat,Fitness,Smart Fitness Trackers,61756,9850082.0,105.8,187.68,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Taiwan,38.35,Recyclable Cardboard,3,,8,,FALSE,70.0,8.0,100.0,61.9,0.0,100.0,TRUE,35.0,50.3,High,None,FALSE,,Standard,,PROD-2025-0064,FALSE,,16.1,-88.32,88.32,23.1,41,66.7,25.0
PROD-2025-0076,Minimalist Sustainable Apparel Jacket,Fashion,Sustainable Apparel,21905,3658135.0,132.48,174.8,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Portugal,44.52,Biodegradable,,,,,FALSE,90.0,49.5,55.0,65.6,82.4,100.0,TRUE,88.6,45.7,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Next day,,PROD-2025-0810,FALSE,,10.9,-109.94,109.94,31.1,44,6.7,54.7
PROD-2025-0077,Ergonomic Recovery Tools Dumbbell,Fitness,Recovery Tools,91811,6472675.5,36.8,92.92,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,61.35,Plastic,,3.5,,,FALSE,25.0,53.0,55.0,43.9,6.5,70.0,TRUE,28.8,30.9,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0556,FALSE,,40.9,-10.12,10.12,6.2,62,41.2,4.9
PROD-2025-0078,Aura Baby Safety Gear Toy,Baby,Baby Safety Gear,98055,15884910.0,127.88,170.2,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,8.44,Mixed Plastic+Cardboard,4,1.2,,,FALSE,45.0,56.0,85.0,62.3,48.6,70.0,TRUE,56.1,58.2,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0239,FALSE,,23.7,-46.0,46.0,5.4,36,81.8,22.4
PROD-2025-0079,Zen Organic Baby Clothing Diaper,Baby,Organic Baby Clothing,88083,9028507.5,52.44,136.16,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,24.44,Minimal Packaging,1,1.4,,,,80.0,55.5,55.0,63.9,48.6,70.0,TRUE,56.1,32.6,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0552,FALSE,,18.4,-5.52,5.52,17.1,102,18.2,7.2
PROD-2025-0080,Premium Baby Safety Gear Toy,Baby,Baby Safety Gear,39532,2095196.0,21.16,76.36,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Netherlands,16.86,Biodegradable,6,1.9,,,FALSE,90.0,56.0,100.0,83.3,71.6,100.0,TRUE,81.6,60.3,High,Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0239,FALSE,,91.2,54.28,0.0,13.9,31,46.6,43.6
PROD-2025-0081,Zen Stock Media App,Digital Goods,Stock Media,93151,10246610.0,59.8,142.6,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,70.0,TRUE,89.5,90.7,Medium,Material_Recyclable_Pct; Country_Of_Origin; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,43.4,,,,,100.0,100.0
PROD-2025-0082,Wireless Wearable Tech Watch,Electronics,Wearable Tech,25108,2058856.0,53.36,97.52,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,161.76,Mixed Plastic+Cardboard,,,,,TRUE,45.0,43.5,55.0,48.0,35.8,75.0,FALSE,49.5,53.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,TRUE,"Marketed as eco, but shipped from far away with an above-average footprint.",Next day,,PROD-2025-0713,FALSE,,59.5,-17.94,17.94,131.8,43,48.8,66.7
PROD-2025-0083,Pure Baby Safety Gear Carrier,Baby,Baby Safety Gear,95878,5608863.0,49.68,57.96,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,25.95,Mixed Plastic+Cardboard,5,4.0,,,,45.0,56.0,85.0,62.3,71.6,100.0,TRUE,81.6,49.0,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0080,FALSE,,78.9,-5.06,5.06,9.1,23,13.6,65.6
PROD-2025-0084,Glow Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,62742,6023232.0,82.8,93.84,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,14.74,,1,,,,FALSE,45.0,52.5,55.0,50.8,23.7,80.0,TRUE,43.4,19.6,High,Packaging_Type; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0241,FALSE,,4.1,-27.6,27.6,10.6,252,1.1,0.0
PROD-2025-0085,Ultra Wearable Tech Stand,Electronics,Wearable Tech,32544,6004368.0,127.88,211.6,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,167.12,,,4.3,24,,FALSE,45.0,24.0,30.0,33.4,35.8,80.0,TRUE,51.3,37.5,High,Packaging_Type,FALSE,,Standard,,PROD-2025-0713,FALSE,,3.6,-112.24,112.24,137.2,103,45.0,22.7
PROD-2025-0086,Premium Accessories Jacket,Fashion,Accessories,463415,45414670.0,59.8,120.52,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,17.55,Biodegradable,5,,70,,FALSE,90.0,70.0,85.0,82.2,0.0,100.0,TRUE,35.0,57.6,High,None,FALSE,,Next day,,PROD-2025-0009,TRUE,,68.3,-67.16,67.16,3.3,21,55.0,50.0
PROD-2025-0087,Ultra Yoga Gear Gloves,Fitness,Yoga Gear,68472,11708712.0,138.0,176.64,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,,,3,7.9,72,,FALSE,45.0,72.0,55.0,56.6,6.5,50.0,TRUE,21.8,45.5,Low,CO2_Footprint_kg; Packaging_Type; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0233,FALSE,,5.1,-106.26,106.26,,71,50.0,42.4
PROD-2025-0088,Glow E-books Preset,Digital Goods,E-books,22749,841713.0,29.44,38.64,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0.0,Digital - No Packaging,,,,,,100.0,49.0,85.0,79.5,100.0,100.0,TRUE,100.0,94.9,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,96.5,,,,,100.0,100.0
PROD-2025-0089,Glow Reusable Packaging Soap,Eco-Friendly,Reusable Packaging,12128,1036944.0,34.96,122.36,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Sweden,,Recyclable Cardboard,6,,,,FALSE,70.0,70.0,100.0,80.5,30.9,100.0,TRUE,55.1,61.2,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0257,FALSE,,71.0,-59.8,59.8,,19,49.2,62.5
PROD-2025-0090,Wireless Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,67734,6570198.0,72.68,105.8,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,6.57,Recyclable Cardboard,3,,52,Energy Star,FALSE,70.0,52.0,55.0,59.4,86.0,100.0,TRUE,90.9,55.6,High,None,FALSE,,Next day,,,TRUE,Energy efficiency,66.4,,,,,59.6,25.0
PROD-2025-0091,Ultra Korean Skincare Toner,Beauty & Skincare,Korean Skincare,48779,2195055.0,36.8,46.0,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,France,14.22,Mixed Plastic+Cardboard,,,,,FALSE,45.0,52.5,85.0,61.2,59.1,100.0,TRUE,73.4,40.4,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0932,FALSE,,84.4,-7.82,7.82,5.2,16,4.5,50.0
PROD-2025-0092,Ergonomic Smart Home Devices Earbuds,Electronics,Smart Home Devices,12672,2008512.0,118.68,172.96,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,Japan,,Minimal Packaging,4,5.8,15,,FALSE,80.0,15.0,30.0,43.0,9.9,100.0,TRUE,41.4,45.3,Medium,CO2_Footprint_kg,FALSE,,Standard,,PROD-2025-0638,FALSE,,8.1,-34.5,34.5,,64,50.0,43.4
PROD-2025-0093,Zen Personal Care Gadgets Lipstick,Beauty & Skincare,Personal Care Gadgets,76369,12448147.0,130.64,169.28,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,France,,Mixed Plastic+Cardboard,1,,73,,FALSE,45.0,73.0,100.0,72.7,59.1,100.0,TRUE,73.4,46.5,Medium,CO2_Footprint_kg,FALSE,,Standard,,PROD-2025-0739,FALSE,,16.4,-129.26,129.26,,41,49.4,0.0
PROD-2025-0094,Glow Portable Audio Speaker,Electronics,Portable Audio,42299,6535195.5,116.84,167.44,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,171.13,,3,6.4,69,,FALSE,45.0,69.0,30.0,46.9,35.8,50.0,TRUE,40.8,42.9,Medium,Packaging_Type; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0944,FALSE,,6.3,-107.64,107.64,59.8,52,42.5,40.5
PROD-2025-0095,Sustainable Educational Toys Swaddle,Baby,Educational Toys,64402,5763979.0,70.84,93.84,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Germany,19.59,Biodegradable,,,27,,FALSE,90.0,27.0,100.0,74.6,48.6,100.0,TRUE,66.6,54.4,High,Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0285,FALSE,,64.0,-6.9,6.9,13.8,21,36.4,52.2
PROD-2025-0096,Zen Sustainable Apparel Bag,Fashion,Sustainable Apparel,151480,22343300.0,130.64,140.76,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Bangladesh,,Minimal Packaging,,,,,,80.0,49.5,85.0,72.6,20.3,100.0,TRUE,48.2,56.6,Low,CO2_Footprint_kg; Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Next day,,PROD-2025-0810,FALSE,,36.6,-92.0,92.0,,16,50.0,54.7
PROD-2025-0097,Swift Fragrances Lotion,Beauty & Skincare,Fragrances,92541,8791395.0,80.04,94.76,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,4.46,Plastic,4,0.9,68,,FALSE,25.0,68.0,55.0,48.4,38.7,70.0,TRUE,49.7,58.0,High,Country_Of_Origin,FALSE,,Standard,,PROD-2025-0229,TRUE,,71.3,32.66,0.0,1.0,32,78.7,43.8
PROD-2025-0098,Pro Hair Care Tools Lipstick,Beauty & Skincare,Hair Care Tools,21063,2769784.5,77.28,164.68,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,France,,,,,,Cradle to Cradle,FALSE,45.0,52.5,30.0,42.0,59.1,80.0,TRUE,66.4,50.3,Low,CO2_Footprint_kg; Packaging_Type; Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Next day,,PROD-2025-0241,FALSE,Material circularity,35.2,-60.26,60.26,,37,49.4,50.0
PROD-2025-0099,Aura Pet Apparel Carrier,Pet,Pet Apparel,93666,5619960.0,21.16,89.24,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,2.09,Plastic,2,1.6,61,,,25.0,61.0,55.0,46.3,40.5,100.0,TRUE,61.4,57.8,High,None,FALSE,,Standard,,PROD-2025-0165,TRUE,,83.5,-20.24,20.24,,13,93.2,17.9
PROD-2025-0100,Luxe Smart Baby Monitors Toy,Baby,Smart Baby Monitors,80044,14768118.0,137.08,202.4,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,28.57,Biodegradable,5,,,,TRUE,90.0,55.5,55.0,67.4,0.0,75.0,FALSE,26.2,34.9,High,Material_Recyclable_Pct,TRUE,"Carbon-neutral certified, but CO2 is in the top 25% for its category.",Next day,,PROD-2025-0352,FALSE,,0.9,-118.22,118.22,21.1,86,4.5,50.0
PROD-2025-0101,Sustainable Digital Planners Bundle,Digital Goods,Digital Planners,80936,6474880.0,66.24,80.96,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,UK,0.0,Digital - No Packaging,,,,,,100.0,49.0,85.0,79.5,100.0,100.0,TRUE,100.0,94.9,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,77.9,,,,,100.0,100.0
PROD-2025-0102,Pure Smart Fitness Trackers Mat,Fitness,Smart Fitness Trackers,12059,2068118.5,130.64,184.92,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,24.02,,,,16,,FALSE,45.0,16.0,100.0,55.5,63.6,80.0,TRUE,69.3,65.3,Medium,Packaging_Type; Repairability/Lifespan,FALSE,,Next day,,PROD-2025-0064,FALSE,,29.9,-99.36,99.36,8.7,9,81.4,50.0
PROD-2025-0103,Organic Organic Baby Clothing Diaper,Baby,Organic Baby Clothing,96855,11332035.0,80.96,134.32,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,21.61,Plastic,,4.2,,,FALSE,25.0,55.5,55.0,44.6,71.6,100.0,TRUE,81.6,55.5,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0552,FALSE,,46.5,-18.86,18.86,14.3,19,30.7,85.5
